YearStart,YearEnd,StateAbbr,LocationAbbr,LocationDesc,GeographicLevel,DataSource,Topic,Category,Question,Response,Age,Sex,RaceEthnicity,RiskFactor,RiskFactorResponse,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_limit,High_Confidence_Limit,Numerator,LocationID,GeoLocation,TopicID,CategoryID,QuestionID,ResponseID,DataValueTypeID,AgeID,SexID,RaceEthnicityID,RiskFactorID,RiskFactorResponseID,NonWeightedSample,WeightedSample,SampleSize
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with normal near acuity,65 years and older,Both sexes,"White, non-Hispanic",All participants,Total,%,Age-adjusted Prevalence,60.55,,,58.83,62.28,22613300,59,,TVFUNC,CVISAC,QPNEAR,RVPNEARNOR,AGEADJPREV,AGE65PLUS,GALL,WHT,RFAPAR,RFTOT,3485,37346491,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with any vision loss,65 years and older,Both sexes,"White, non-Hispanic",Residential care,No,%,Crude Prevalence,22.45,,,20.04,25,8127728,59,,TVFUNC,CVISAC,QPVISA,RVPANY,CRDPREV,AGE65PLUS,GALL,WHT,RFRES,RFNO,3299,36207840,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Mild Contrast Sensitivity Loss,65 years and older,Both sexes,"Black, non-Hispanic",Residential care,Yes,%,Age-adjusted Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CCONT,QCNTRST,RCONTMIL,AGEADJPREV,AGE65PLUS,GALL,BLK,RFRES,RFYES,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with any near acuity loss,85-89 years,Both sexes,All races,All participants,Total,%,Crude Prevalence,61.16,,,55.47,66.62,1885534,59,,TVFUNC,CVISAC,QPNEAR,RVPNEAR,CRDPREV,AGE8589,GALL,ALLRACE,RFAPAR,RFTOT,686,3083107,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Mild Contrast Sensitivity Loss,65 years and older,Both sexes,"Hispanic, any race",Diabetes,Yes,%,Age-adjusted Prevalence,16.25,,,12.25,20.25,224081,59,,TVFUNC,CCONT,QCNTRST,RCONTMIL,AGEADJPREV,AGE65PLUS,GALL,HISP,RFDM,RFYES,252,1378962,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with visual impairment,75-79 years,Both sexes,"Hispanic, any race",All participants,Total,%,Crude Prevalence,31.71,,,23.34,41.06,231739,59,,TVFUNC,CVISAC,QPVISA,RVPIMP,CRDPREV,AGE7579,GALL,HISP,RFAPAR,RFTOT,139,730792,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Mild Contrast Sensitivity Loss,75-79 years,Both sexes,"Hispanic, any race",All participants,Total,%,Crude Prevalence,17.91,,,11.37,26.17,130870,59,,TVFUNC,CCONT,QCNTRST,RCONTMIL,CRDPREV,AGE7579,GALL,HISP,RFAPAR,RFTOT,139,730792,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Missing presenting acuity,65 years and older,Female,All races,Smoking,No,%,Crude Prevalence,5.22,,,3.53,7.41,459962,59,,TVFUNC,CVISAC,QPVISA,RVPMISS,CRDPREV,AGE65PLUS,GF,ALLRACE,RFSM,RFNO,1095,8804346,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with mild visual impairment,80-84 years,Both sexes,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,38.77,,,30.87,47.12,173210,59,,TVFUNC,CVISAC,QPVISA,RVPMIL,CRDPREV,AGE8084,GALL,BLK,RFAPAR,RFTOT,236,446781,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with any near acuity loss,70-74 years,Both sexes,Other,All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CVISAC,QPNEAR,RVPNEAR,CRDPREV,AGE7074,GALL,OTH,RFAPAR,RFTOT,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Severe Contrast Sensitivity Loss,65-69 years,Female,All races,All participants,Total,%,Crude Prevalence,9.55,,,6.45,13.48,645250,59,,TVFUNC,CCONT,QCNTRST,RCONTSEV,CRDPREV,AGE6569,GF,ALLRACE,RFAPAR,RFTOT,378,6759689,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Any Contrast sensitivity loss,65 years and older,Male,All races,All participants,Total,%,Age-adjusted Prevalence,23.19,,,20.54,25.84,5088899,59,,TVFUNC,CCONT,QCNTRST,RCONTANY,AGEADJPREV,AGE65PLUS,GM,ALLRACE,RFAPAR,RFTOT,2331,21944368,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with normal near acuity,80-84 years,Both sexes,All races,Diabetes,Yes,%,Crude Prevalence,41.93,,,33.19,51.06,674637,59,,TVFUNC,CVISAC,QPNEAR,RVPNEARNOR,CRDPREV,AGE8084,GALL,ALLRACE,RFDM,RFYES,364,1608948,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Severe Contrast Sensitivity Loss,65 years and older,Both sexes,"Hispanic, any race",Smoking,Yes,%,Age-adjusted Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CCONT,QCNTRST,RCONTSEV,AGEADJPREV,AGE65PLUS,GALL,HISP,RFSM,RFYES,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Missing presenting acuity,65 years and older,Both sexes,Other,Residential care,No,%,Age-adjusted Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CVISAC,QPVISA,RVPMISS,AGEADJPREV,AGE65PLUS,GALL,OTH,RFRES,RFNO,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with visual impairment,65 years and older,Both sexes,"Hispanic, any race",Diabetes,No,%,Age-adjusted Prevalence,35.09,,,30.83,39.35,856683,59,,TVFUNC,CVISAC,QPVISA,RVPIMP,AGEADJPREV,AGE65PLUS,GALL,HISP,RFDM,RFNO,360,2441388,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with any vision loss,85-89 years,Both sexes,All races,Residential care,Yes,%,Crude Prevalence,68.35,,,52.51,81.6,321930,59,,TVFUNC,CVISAC,QPVISA,RVPANY,CRDPREV,AGE8589,GALL,ALLRACE,RFRES,RFYES,75,470985,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Any Contrast sensitivity loss,65 years and older,Both sexes,All races,All participants,Total,%,Crude Prevalence,21.79,,,20.03,23.63,10478727,59,,TVFUNC,CCONT,QCNTRST,RCONTANY,CRDPREV,AGE65PLUS,GALL,ALLRACE,RFAPAR,RFTOT,5424,48084099,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Missing presenting acuity,70-74 years,Male,All races,All participants,Total,%,Crude Prevalence,2.24,,,1.1,4.05,159046,59,,TVFUNC,CVISAC,QPVISA,RVPMISS,CRDPREV,AGE7074,GM,ALLRACE,RFAPAR,RFTOT,480,7091153,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Any Contrast sensitivity loss,65 years and older,Both sexes,All races,Residential care,Yes,%,Age-adjusted Prevalence,32.31,,,24.22,40.41,645530,59,,TVFUNC,CCONT,QCNTRST,RCONTANY,AGEADJPREV,AGE65PLUS,GALL,ALLRACE,RFRES,RFYES,296,1997925,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with moderate visual impairment,65 years and older,Both sexes,All races,Smoking,Yes,%,Age-adjusted Prevalence,2.4,,,0.8,3.99,96218,59,,TVFUNC,CVISAC,QPVISA,RVPMOD,AGEADJPREV,AGE65PLUS,GALL,ALLRACE,RFSM,RFYES,348,4009069,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with moderate visual impairment,90 years and older,Both sexes,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CVISAC,QPVISA,RVPMOD,CRDPREV,AGE90PLUS,GALL,BLK,RFAPAR,RFTOT,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with normal near acuity,65 years and older,Both sexes,All races,Diabetes,Yes,%,Age-adjusted Prevalence,50.94,,,47.2,54.67,5902913,59,,TVFUNC,CVISAC,QPNEAR,RVPNEARNOR,AGEADJPREV,AGE65PLUS,GALL,ALLRACE,RFDM,RFYES,1523,11587972,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with visual impairment,65 years and older,Female,"Hispanic, any race",All participants,Total,%,Age-adjusted Prevalence,37.67,,,33.22,42.13,773019,59,,TVFUNC,CVISAC,QPVISA,RVPIMP,AGEADJPREV,AGE65PLUS,GF,HISP,RFAPAR,RFTOT,344,2052081,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with any near acuity loss,65 years and older,Female,All races,Residential care,Yes,%,Crude Prevalence,64.22,,,52.12,75.13,848667,59,,TVFUNC,CVISAC,QPNEAR,RVPNEAR,CRDPREV,AGE65PLUS,GF,ALLRACE,RFRES,RFYES,187,1321437,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with any near acuity loss,65 years and older,Both sexes,All races,Residential care,No,%,Age-adjusted Prevalence,41.49,,,39.73,43.26,18754983,59,,TVFUNC,CVISAC,QPNEAR,RVPNEAR,AGEADJPREV,AGE65PLUS,GALL,ALLRACE,RFRES,RFNO,5033,45203622,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Mild Contrast Sensitivity Loss,65 years and older,Both sexes,All races,Diabetes,No,%,Crude Prevalence,10.91,,,9.85,12.05,3954418,59,,TVFUNC,CCONT,QCNTRST,RCONTMIL,CRDPREV,AGE65PLUS,GALL,ALLRACE,RFDM,RFNO,3872,36235874,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Normal Contrast Sensitivity,65 years and older,Both sexes,All races,Residential care,No,%,Crude Prevalence,79.06,,,77.13,80.9,36436453,59,,TVFUNC,CCONT,QCNTRST,RCONTNORM,CRDPREV,AGE65PLUS,GALL,ALLRACE,RFRES,RFNO,5128,46086174,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with any vision loss,65-69 years,Both sexes,All races,Diabetes,No,%,Crude Prevalence,14.2,,,10.69,18.34,1408040,59,,TVFUNC,CVISAC,QPVISA,RVPANY,CRDPREV,AGE6569,GALL,ALLRACE,RFDM,RFNO,507,9915341,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with normal near acuity,90 years and older,Both sexes,All races,Residential care,No,%,Crude Prevalence,30.65,,,24.76,37.05,359704,59,,TVFUNC,CVISAC,QPNEAR,RVPNEARNOR,CRDPREV,AGE90PLUS,GALL,ALLRACE,RFRES,RFNO,394,1173574,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with moderate visual impairment,65 years and older,Male,All races,Residential care,Yes,%,Crude Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CVISAC,QPVISA,RVPMOD,CRDPREV,AGE65PLUS,GM,ALLRACE,RFRES,RFYES,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with moderate visual impairment,80-84 years,Both sexes,All races,Diabetes,No,%,Crude Prevalence,1.88,,,0.98,3.23,75329,59,,TVFUNC,CVISAC,QPVISA,RVPMOD,CRDPREV,AGE8084,GALL,ALLRACE,RFDM,RFNO,765,4015358,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Any Contrast sensitivity loss,70-74 years,Both sexes,Other,All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CCONT,QCNTRST,RCONTANY,CRDPREV,AGE7074,GALL,OTH,RFAPAR,RFTOT,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Severe Contrast Sensitivity Loss,75-79 years,Male,All races,All participants,Total,%,Crude Prevalence,8.5,,,5.8,11.93,399121,59,,TVFUNC,CCONT,QCNTRST,RCONTSEV,CRDPREV,AGE7579,GM,ALLRACE,RFAPAR,RFTOT,604,4694923,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with mild visual impairment,65 years and older,Both sexes,Other,Residential care,Yes,%,Age-adjusted Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CVISAC,QPVISA,RVPMIL,AGEADJPREV,AGE65PLUS,GALL,OTH,RFRES,RFYES,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with mild visual impairment,65 years and older,Both sexes,Other,Smoking,Yes,%,Crude Prevalence,,#,Value suppressed,,,,59,,TVFUNC,CVISAC,QPVISA,RVPMIL,CRDPREV,AGE65PLUS,GALL,OTH,RFSM,RFYES,,,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with any near acuity loss,65-69 years,Both sexes,All races,Residential care,No,%,Crude Prevalence,31.13,,,26.85,35.66,3807445,59,,TVFUNC,CVISAC,QPNEAR,RVPNEAR,CRDPREV,AGE6569,GALL,ALLRACE,RFRES,RFNO,658,12230557,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with visual impairment,65 years and older,Male,All races,Residential care,No,%,Crude Prevalence,24.73,,,21.97,27.66,5270000,59,,TVFUNC,CVISAC,QPVISA,RVPIMP,CRDPREV,AGE65PLUS,GM,ALLRACE,RFRES,RFNO,2227,21309596,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Normal Contrast Sensitivity,85-89 years,Both sexes,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,61.74,,,57.2,66.12,1618564,59,,TVFUNC,CCONT,QCNTRST,RCONTNORM,CRDPREV,AGE8589,GALL,WHT,RFAPAR,RFTOT,495,2621769,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with normal near acuity,75-79 years,Both sexes,All races,All participants,Total,%,Crude Prevalence,57.83,,,54.28,61.33,5882970,59,,TVFUNC,CVISAC,QPNEAR,RVPNEARNOR,CRDPREV,AGE7579,GALL,ALLRACE,RFAPAR,RFTOT,1361,10172195,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Normal Contrast Sensitivity,65 years and older,Female,All races,Smoking,No,%,Crude Prevalence,77.48,,,73.94,80.75,6462026,59,,TVFUNC,CCONT,QCNTRST,RCONTNORM,CRDPREV,AGE65PLUS,GF,ALLRACE,RFSM,RFNO,1007,8340125,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Severe Contrast Sensitivity Loss,65 years and older,Both sexes,Other,All participants,Total,%,Crude Prevalence,18.57,,,12.64,25.82,369045,59,,TVFUNC,CCONT,QCNTRST,RCONTSEV,CRDPREV,AGE65PLUS,GALL,OTH,RFAPAR,RFTOT,173,1986846,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Mild Contrast Sensitivity Loss,65 years and older,Both sexes,Other,Diabetes,Yes,%,Crude Prevalence,15.6,,,7.72,26.86,111578,59,,TVFUNC,CCONT,QCNTRST,RCONTMIL,CRDPREV,AGE65PLUS,GALL,OTH,RFDM,RFYES,64,715432,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with visual impairment,65 years and older,Both sexes,"White, non-Hispanic",Residential care,Yes,%,Age-adjusted Prevalence,40.79,,,31.96,49.62,673268,59,,TVFUNC,CVISAC,QPVISA,RVPIMP,AGEADJPREV,AGE65PLUS,GALL,WHT,RFRES,RFYES,233,1650571,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Normal Contrast Sensitivity,65 years and older,Male,Other,All participants,Total,%,Age-adjusted Prevalence,65.33,,,56.05,74.61,720396,59,,TVFUNC,CCONT,QCNTRST,RCONTNORM,AGEADJPREV,AGE65PLUS,GM,OTH,RFAPAR,RFTOT,89,1102703,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Normal Contrast Sensitivity,65 years and older,Both sexes,"Hispanic, any race",Smoking,No,%,Crude Prevalence,75.85,,,69.06,81.79,885510,59,,TVFUNC,CCONT,QCNTRST,RCONTNORM,CRDPREV,AGE65PLUS,GALL,HISP,RFSM,RFNO,193,1167480,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with mild visual impairment,65-69 years,Both sexes,All races,Diabetes,Yes,%,Crude Prevalence,24.72,,,16.97,33.88,695571,59,,TVFUNC,CVISAC,QPVISA,RVPMIL,CRDPREV,AGE6569,GALL,ALLRACE,RFDM,RFYES,179,2813758,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Mild Contrast Sensitivity Loss,65 years and older,Both sexes,"White, non-Hispanic",Residential care,No,%,Age-adjusted Prevalence,11.65,,,10.21,13.08,4217523,59,,TVFUNC,CCONT,QCNTRST,RCONTMIL,AGEADJPREV,AGE65PLUS,GALL,WHT,RFRES,RFNO,3298,36201912,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with normal near acuity,65 years and older,Both sexes,"Hispanic, any race",Residential care,No,%,Age-adjusted Prevalence,42.25,,,37.24,47.26,1443400,59,,TVFUNC,CVISAC,QPNEAR,RVPNEARNOR,AGEADJPREV,AGE65PLUS,GALL,HISP,RFRES,RFNO,553,3416331,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with any near acuity loss,70-74 years,Both sexes,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,49.15,,,40.88,57.46,561558,59,,TVFUNC,CVISAC,QPNEAR,RVPNEAR,CRDPREV,AGE7074,GALL,BLK,RFAPAR,RFTOT,216,1142556,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with moderate visual impairment,80-84 years,Male,All races,All participants,Total,%,Crude Prevalence,2.72,,,1.25,5.1,68024,59,,TVFUNC,CVISAC,QPVISA,RVPMOD,CRDPREV,AGE8084,GM,ALLRACE,RFAPAR,RFTOT,490,2502010,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with visual impairment,65 years and older,Male,"Hispanic, any race",All participants,Total,%,Crude Prevalence,36.61,,,29.09,44.65,649751,59,,TVFUNC,CVISAC,QPVISA,RVPIMP,CRDPREV,AGE65PLUS,GM,HISP,RFAPAR,RFTOT,270,1774602,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Mild Contrast Sensitivity Loss,65 years and older,Both sexes,All races,Smoking,Yes,%,Age-adjusted Prevalence,15.77,,,11.43,20.11,632230,59,,TVFUNC,CCONT,QCNTRST,RCONTMIL,AGEADJPREV,AGE65PLUS,GALL,ALLRACE,RFSM,RFYES,348,4009069,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with normal near acuity,65 years and older,Female,All races,All participants,Total,%,Crude Prevalence,57.52,,,55.42,59.6,14764165,59,,TVFUNC,CVISAC,QPNEAR,RVPNEARNOR,CRDPREV,AGE65PLUS,GF,ALLRACE,RFAPAR,RFTOT,3039,25668831,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with any vision loss,65 years and older,Both sexes,All races,Smoking,No,%,Age-adjusted Prevalence,26.03,,,23.5,28.56,4776039,59,,TVFUNC,CVISAC,QPVISA,RVPANY,AGEADJPREV,AGE65PLUS,GALL,ALLRACE,RFSM,RFNO,2171,18348208,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Mild Contrast Sensitivity Loss,90 years and older,Female,All races,All participants,Total,%,Crude Prevalence,26.31,,,19.11,34.57,277390,59,,TVFUNC,CCONT,QCNTRST,RCONTMIL,CRDPREV,AGE90PLUS,GF,ALLRACE,RFAPAR,RFTOT,314,1054331,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with normal vision,65 years and older,Male,All races,Diabetes,Yes,%,Crude Prevalence,67.36,,,62.64,71.83,4104592,59,,TVFUNC,CVISAC,QPVISA,RVPNOR,CRDPREV,AGE65PLUS,GM,ALLRACE,RFDM,RFYES,727,6093699,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Any Contrast sensitivity loss,65 years and older,Male,All races,Smoking,No,%,Age-adjusted Prevalence,22.12,,,18.85,25.39,2212455,59,,TVFUNC,CCONT,QCNTRST,RCONTANY,AGEADJPREV,AGE65PLUS,GM,ALLRACE,RFSM,RFNO,1162,10002056,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Missing presenting acuity,65 years and older,Both sexes,"Black, non-Hispanic",Diabetes,No,%,Crude Prevalence,9.51,,,6.81,12.82,268284,59,,TVFUNC,CVISAC,QPVISA,RVPMISS,CRDPREV,AGE65PLUS,GALL,BLK,RFDM,RFNO,736,2821865,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with any vision loss,65-69 years,Both sexes,All races,Smoking,Yes,%,Crude Prevalence,28.51,,,17.13,42.31,483357,59,,TVFUNC,CVISAC,QPVISA,RVPANY,CRDPREV,AGE6569,GALL,ALLRACE,RFSM,RFYES,94,1695223,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with normal near acuity,85-89 years,Female,All races,All participants,Total,%,Crude Prevalence,36.21,,,29.68,43.14,667318,59,,TVFUNC,CVISAC,QPNEAR,RVPNEARNOR,CRDPREV,AGE8589,GF,ALLRACE,RFAPAR,RFTOT,405,1843062,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting near acuity,Presenting with any near acuity loss,85-89 years,Both sexes,All races,Diabetes,Yes,%,Crude Prevalence,60.51,,,50.61,69.81,414102,59,,TVFUNC,CVISAC,QPNEAR,RVPNEAR,CRDPREV,AGE8589,GALL,ALLRACE,RFDM,RFYES,189,684400,
2022,2022,US,US,National,National,NHATS,Visual Function,Measured Visual Acuity,Presenting visual acuity,Presenting with mild visual impairment,65 years and older,Male,Other,All participants,Total,%,Age-adjusted Prevalence,39.37,,,30.73,48.01,434134,59,,TVFUNC,CVISAC,QPVISA,RVPMIL,AGEADJPREV,AGE65PLUS,GM,OTH,RFAPAR,RFTOT,89,1102703,
2022,2022,US,US,National,National,NHATS,Visual Function,Contrast Sensitivity,Contrast sensitivity,Mild Contrast Sensitivity Loss,65 years and older,Male,"Black, non-Hispanic",All participants,Total,%,Age-adjusted Prevalence,15.22,,,12.54,17.9,258750,59,,TVFUNC,CCONT,QCNTRST,RCONTMIL,AGEADJPREV,AGE65PLUS,GM,BLK,RFAPAR,RFTOT,411,1700067,
